,loan_amnt,loan_status,person_income
6534,6250,1,29100
6535,6250,0,29120
6536,7000,1,46000
6537,10000,1,46000
6538,6000,1,46000
6539,6250,0,38400
6540,8000,0,52000
6541,6250,0,54000
6542,6300,1,12624
6543,6300,0,30000
6544,7000,0,90000
6545,7000,0,90000
6546,29100,1,46000
6547,20000,0,52000
6548,2650,0,52000
6549,7000,0,90000
6550,7000,0,95000
6551,7000,1,70550
6552,7000,0,96000
6553,7000,0,97000
6554,7000,0,99100
6555,7000,0,100840
6556,9000,0,52000
6557,7000,0,105000
6558,7000,0,110000
6559,3000,0,52000
6560,15000,0,52000
6561,7000,0,111000
6562,14500,0,52000
6563,7000,0,115200
6564,8500,0,52000
6565,9750,0,52000
6566,5000,0,52000
6567,7000,0,118000
6568,6500,0,52000
6569,7000,0,120000
6570,6000,0,52000
6571,24500,0,52000
6572,7000,0,150000
6573,6975,0,28000
6574,10750,0,52000
6575,6950,1,25000
6576,6300,0,30000
6577,7000,0,52000
6578,6300,0,30000
6579,6300,0,37000
6580,6300,0,42504
6581,12000,1,46000
6582,6300,0,50724
6583,1200,0,52000
6584,12000,1,46000
6585,12000,0,52000
6586,3000,0,52000
6587,6300,0,54503
6588,6300,1,58650
6589,6300,0,84000
6590,6325,0,25000
6591,6325,0,55000
6592,6325,0,60200
6593,6350,1,74415
6594,6375,0,32000
6595,6000,0,52000
6596,6500,1,20000
6597,12000,0,52000
6598,6500,1,21000
6599,18000,0,52000
6600,6500,1,21600
6601,5000,0,52000
6602,10000,0,52000
6603,6500,0,52000
6604,4000,0,52000
6605,2500,0,52000
6606,6500,0,24000
6607,3900,0,52000
6608,7800,0,52000
6609,5000,0,52000
6610,6500,0,24000
6611,6500,1,25000
6612,3500,0,52000
6613,10000,0,52000
6614,6500,0,25596
6615,8400,0,52000
6616,19750,1,46000
6617,8000,1,46000
6618,10000,0,52000
6619,5000,0,52000
6620,6500,0,28000
6621,6500,0,30000
6622,6500,0,30000
6623,3000,0,52000
6624,6500,0,31000
6625,6500,0,32000
6626,6500,0,32000
6627,6500,0,32200
6628,6500,0,33000
6629,6500,0,33000
6630,15250,1,46000
6631,6500,0,35000
6632,4800,0,52000
6633,16000,0,52000
6634,5000,1,46000
6635,6500,0,38000
6636,3600,0,52000
6637,6000,0,52000
6638,3000,0,52000
6639,7000,0,52000
6640,9250,0,52000
6641,6500,1,34000
6642,3600,0,52000
6643,6500,0,40000
6644,6500,0,40116
6645,5000,0,52000
6646,6400,0,52000
6647,6500,1,35325
6648,6500,0,42000
6649,6500,0,42000
6650,6500,1,36000
6651,6500,0,42000
6652,6500,0,42000
6653,1750,0,52160
6654,7500,0,52176
6655,6500,0,43000
6656,4750,0,52250
6657,6500,0,44724
6658,6500,0,45000
6659,6500,0,45600
6660,15000,1,46320
6661,15000,0,52360
6662,9500,1,46500
6663,4000,0,52500
6664,6500,1,45012
6665,8000,0,52500
6666,5000,1,46500
6667,6500,0,53000
6668,6500,0,55404
6669,6500,0,59000
6670,15250,0,52500
6671,7000,0,52500
6672,6500,0,60000
6673,9000,0,52500
6674,6500,0,63211
6675,6500,0,66000
6676,6400,0,52584
6677,2000,1,46645
6678,6500,0,70000
6679,6500,0,72600
6680,4000,0,52700
6681,5000,0,52700
6682,11000,0,52704
6683,8000,0,52739
6684,8000,0,52780
6685,6500,0,75000
6686,2625,0,52800
6687,6500,0,80000
6688,6500,0,84000
6689,3600,0,52800
6690,6500,0,85296
6691,6000,1,46800
6692,4000,0,52800
6693,4800,0,52800
6694,6500,0,91700
6695,6500,0,92000
6696,7000,0,52800
6697,6500,0,95000
6698,1925,0,52800
6699,7000,0,52800
6700,4000,0,52800
6701,6000,0,52800
6702,6550,0,47000
6703,6575,0,45000
6704,6575,0,86000
6705,6600,1,21600
6706,5000,1,46800
6707,6600,0,21888
6708,6600,1,30000
6709,6600,0,30004
6710,6600,0,34800
6711,6600,0,35000
6712,6600,0,36000
6713,7200,0,53000
6714,6000,0,53000
6715,6600,0,41000
6716,6600,0,41000
6717,6600,0,42000
6718,6600,1,41838
6719,6600,0,48000
6720,2500,0,53000
6721,6600,0,52000
6722,8000,0,53000
6723,12000,1,47000
6724,1000,0,53000
6725,3000,0,53000
6726,11500,0,53000
6727,6600,0,54000
6728,6600,0,60000
6729,10800,0,53000
6730,6600,0,60000
6731,2800,0,53000
6732,6600,0,64000
6733,12000,0,53000
6734,5025,0,53000
6735,6600,0,70000
6736,6000,0,53000
6737,6600,0,101877
6738,12375,0,53000
6739,7350,0,53000
6740,6625,1,13200
6741,6625,1,16800
6742,6625,1,28000
6743,24000,1,47000
6744,6625,0,28000
6745,6850,0,53000
6746,5000,0,53000
6747,6625,0,50000
6748,10000,0,53000
6749,6625,0,57100
6750,6650,0,34000
6751,6650,0,56000
6752,18000,0,53000
6753,6700,1,12000
6754,6700,1,21600
6755,6700,0,24996
6756,6600,0,53000
6757,6700,1,27600
6758,6700,1,36050
6759,8000,0,53000
6760,6700,0,48000
6761,6700,0,72204
6762,8000,0,53000
6763,6700,0,85000
6764,16000,1,47000
6765,7750,0,53000
6766,14400,0,53000
6767,8000,0,53000
6768,6725,0,70000
6769,6750,0,41000
6770,6750,1,42000
6771,6775,0,75000
6772,16000,0,53000
6773,9800,0,53000
6774,6800,0,27600
6775,2250,0,53000
6776,6800,0,27800
6777,3350,0,53000
6778,6800,0,28800
6779,6800,0,29120
6780,10000,0,53000
6781,6800,1,30500
6782,6800,0,37000
6783,2500,0,53000
6784,10750,0,53000
6785,16000,0,53000
6786,6800,1,31500
6787,6800,0,38112
6788,7200,0,53000
6789,6800,0,41196
6790,6800,0,45000
6791,6400,0,53000
6792,6800,1,46000
6793,6800,1,46852
6794,4000,0,53000
6795,6800,0,53000
6796,12000,0,53000
6797,21000,0,53004
6798,4800,0,53004
6799,5000,0,53004
6800,6800,0,54000
6801,10000,0,53004
6802,2400,0,53004
6803,2000,0,53004
6804,6800,1,48000
6805,1500,0,53004
6806,6800,0,55000
6807,6800,0,55000
6808,6800,0,60000
6809,6800,0,65700
6810,13000,0,53100
6811,6800,0,68004
6812,6500,0,53124
6813,25000,1,47148
6814,4000,0,53155
6815,7000,0,53160
6816,13500,0,53184
6817,6800,0,70000
6818,6800,0,77182
6819,6500,1,96050
6820,6475,0,25000
6821,6475,0,53000
6822,6475,1,80000
6823,6000,1,47360
6824,13600,0,53400
6825,6450,1,31000
6826,15000,0,53481
6827,6425,0,70000
6828,2000,0,53500
6829,6400,1,20000
6830,6400,0,24000
6831,6400,0,25000
6832,6400,0,26400
6833,6400,0,28000
6834,6400,1,29120
6835,6400,0,30000
6836,6000,0,53595
6837,6400,1,30000
6838,15000,0,53664
6839,16000,0,53684
6840,6400,1,30000
6841,8600,0,53724
6842,10750,0,53742
6843,6400,0,30500
6844,6400,0,31200
6845,6000,0,53800
6846,18000,1,47800
6847,6000,0,53808
6848,6400,0,31224
6849,11700,0,53832
6850,12000,0,53851
6851,2700,0,53876
6852,11500,0,53913
6853,6400,0,53947
6854,2000,0,53976
6855,6400,0,31836
6856,5000,0,54000
6857,6400,0,32000
6858,6400,0,33000
6859,6400,1,34200
6860,5000,0,54000
6861,6400,0,35000
6862,6400,1,29000
6863,15750,0,54000
6864,9600,0,54000
6865,4800,0,54000
6866,6400,0,36000
6867,6000,0,54000
6868,6400,0,37850
6869,7000,0,54000
6870,7000,0,54000
6871,8500,0,54000
6872,6400,0,38000
6873,6400,0,39500
6874,6400,0,41508
6875,6400,1,38000
6876,7000,0,54000
6877,6400,0,46000
6878,15000,0,54000
6879,5000,0,54000
6880,15000,1,48000
6881,5000,0,54000
6882,6500,1,48000
6883,5500,0,54000
6884,6400,0,48000
6885,1400,0,54000
6886,6400,0,50000
6887,2250,1,48000
6888,6400,0,50000
6889,13000,0,54000
6890,18000,1,48000
6891,6400,0,50000
6892,8500,0,54000
6893,6400,0,55000
6894,5000,0,54000
6895,2000,0,54000
6896,12000,0,54000
6897,8000,0,54000
6898,8000,0,54000
6899,8800,0,54000
6900,6400,0,62502
6901,6400,0,62758
6902,4000,0,54000
6903,2000,0,54000
6904,11000,0,54000
6905,6400,0,65000
6906,6400,0,65000
6907,3000,0,54000
6908,6400,0,70000
6909,3000,0,54000
6910,13000,0,54000
6911,6400,0,71500
6912,6400,0,72000
6913,5000,0,54000
6914,6400,0,75000
6915,6400,1,69000
6916,7200,0,54000
6917,4000,0,54000
6918,6400,0,75000
6919,6400,0,76800
6920,8000,0,54000
6921,8400,0,54000
6922,6400,0,80000
6923,20000,0,54000
6924,5100,0,54000
6925,6400,0,93500
6926,6400,0,110000
6927,6000,0,54000
6928,6400,0,110500
6929,6400,0,112000
6930,13200,0,54000
6931,12000,0,54000
6932,1400,1,48000
6933,6800,0,77500
6934,4000,0,54000
6935,10000,0,54000
6936,6800,1,74000
6937,5000,1,48000
6938,6800,0,87360
6939,2700,0,54000
6940,4000,0,54000
6941,6800,0,124000
6942,6825,0,24000
6943,6825,0,37000
6944,6825,0,73000
6945,6850,1,47000
6946,10000,0,54000
6947,6850,0,60000
6948,6875,0,80266
6949,15600,0,54000
6950,6900,0,28000
6951,6900,1,33000
6952,6900,0,47480
6953,6900,0,58000
6954,6000,0,54000
6955,16800,1,48000
6956,10000,0,54000
6957,10000,0,54000
6958,6925,0,25000
6959,14000,0,54000
6960,6925,1,34000
6961,6925,0,78000
6962,3500,1,48000
6963,10800,0,54000
6964,7000,0,25000
6965,1200,0,54000
6966,13000,0,54000
6967,7000,0,25000
6968,7000,0,26004
6969,10000,0,54000
6970,9000,0,54000
6971,8000,0,54000
6972,8525,0,54000
6973,7000,1,26400
6974,8700,0,54000
6975,7000,0,26400
6976,7000,0,27000
6977,9000,0,54000
6978,7000,0,27600
6979,3000,0,54000
6980,7000,0,54000
6981,7000,1,27600
6982,12000,1,48000
6983,9000,0,54000
6984,7000,0,27600
6985,7000,0,28000
6986,7000,0,28038
6987,2800,0,54000
6988,7000,0,28500
6989,7000,0,28608
6990,13500,0,54000
6991,7000,0,28685
6992,7000,0,28800
6993,7000,0,28800
6994,7000,0,30000
6995,7000,0,30000
6996,7000,1,30000
6997,8000,0,54036
6998,7000,1,30000
6999,5000,0,54080
7000,8000,0,54080
7001,7000,1,30000
7002,7000,0,30000
7003,7000,0,54200
7004,7000,0,30000
7005,7000,1,30000
7006,3500,0,54252
7007,7000,0,30000
7008,8000,0,54300
7009,7000,0,30600
7010,7000,0,30996
7011,7000,0,31000
7012,7000,0,31200
7013,7000,0,31221
7014,7000,0,32000
7015,3300,0,54400
7016,9800,1,48442
7017,12000,0,54499
7018,7500,0,54500
7019,7000,1,32000
7020,7000,0,32340
7021,7000,0,32400
7022,7000,0,32769
7023,10000,0,54528
7024,4000,0,54566
7025,24250,0,54578
7026,7000,0,33000
7027,7000,0,33000
7028,7000,0,33000
7029,12000,1,48600
7030,7000,1,33198
7031,7000,0,33600
7032,7000,0,33996
7033,7000,1,33996
7034,7000,0,34482
7035,7000,1,34800
7036,7000,0,34800
7037,7000,0,35000
7038,5000,0,54828
7039,7000,0,35000
7040,1000,0,54870
7041,3000,0,54900
7042,6000,1,48902
7043,7000,0,35000
7044,7000,0,35000
7045,5500,0,54960
7046,7000,0,35000
7047,25000,0,54996
7048,7000,0,35000
7049,2100,0,54996
7050,7000,0,35000
7051,7000,1,29000
7052,1925,0,54996
7053,7000,0,35350
7054,5500,0,54996
7055,7000,1,29654
7056,7000,0,36000
7057,7000,0,36000
7058,7000,0,36000
7059,7000,0,36000
7060,12000,0,54996
7061,10000,0,54996
7062,7000,0,36000
7063,7000,0,36120
7064,7000,0,37000
7065,7000,0,37000
7066,5000,0,54996
7067,7000,0,37000
7068,7000,0,37200
7069,7000,0,37200
7070,15000,1,48996
7071,7000,0,37200
7072,8000,0,54996
7073,5000,1,48996
7074,7000,0,37500
7075,10000,0,54996
7076,7000,0,38000
7077,7000,0,38400
7078,7000,0,38500
7079,7000,0,39600
7080,7000,0,39996
7081,10000,1,48996
7082,12000,0,54996
7083,19000,0,54996
7084,7000,0,39996
7085,7000,0,40000
7086,7000,0,40000
7087,7000,0,40000
7088,7000,0,40000
7089,7000,0,40000
7090,7000,0,40000
7091,7000,0,40000
7092,20000,0,55000
7093,7000,0,40000
7094,7000,1,34000
7095,7200,0,55000
7096,7500,0,55000
7097,7000,0,40000
7098,7000,0,40000
7099,7000,0,40040
7100,7000,1,34320
7101,15000,0,55000
7102,15000,0,55000
7103,7000,0,40800
7104,7000,0,41000
7105,11100,0,55000
7106,3100,0,55000
7107,1400,0,55000
7108,7000,1,35000
7109,5200,0,55000
7110,11500,0,55000
7111,7000,0,41000
7112,8000,0,55000
7113,3250,0,55000
7114,5225,0,55000
7115,7000,0,42000
7116,3775,0,55000
7117,6400,0,55000
7118,7000,0,42000
7119,7500,0,55000
7120,7000,0,42000
7121,6500,0,55000
7122,6625,0,55000
7123,7000,1,36000
7124,7000,0,42000
7125,7000,1,36000
7126,7000,0,42000
7127,5000,0,55000
7128,7000,0,42000
7129,15000,0,55000
7130,7000,1,36614
7131,4500,0,55000
7132,12375,0,55000
7133,7000,0,43000
7134,18200,1,49000
7135,6500,0,55000
7136,6300,0,55000
7137,4400,0,55000
7138,7000,0,43000
7139,12000,0,55000
7140,7000,1,37200
7141,4800,0,55000
7142,15000,0,55000
7143,11400,1,49000
7144,5000,0,55000
7145,10000,0,55000
7146,6500,0,55000
7147,9500,0,55000
7148,7000,0,44500
7149,7000,0,45000
7150,7000,1,39000
7151,1800,0,55000
7152,24200,0,55000
7153,7000,1,39000
7154,7000,0,45000
7155,3000,0,55000
7156,10000,0,55000
7157,2000,1,49000
7158,2800,0,55000
7159,4200,0,55000
7160,7000,0,45000
7161,4000,0,55000
7162,7000,0,45000
7163,11075,0,55000
7164,7000,0,45000
7165,9000,0,55000
7166,7000,1,39000
7167,7000,0,45600
7168,7000,0,46000
7169,7000,0,46000
7170,7000,0,46000
7171,13500,0,55000
7172,7000,0,46000
7173,7000,0,46800
7174,3850,0,55000
7175,7000,0,47000
7176,8000,0,55000
7177,1500,0,55000
7178,7000,0,47000
7179,6000,0,55000
7180,8000,0,55000
7181,7000,0,47000
7182,8000,0,55000
7183,10000,0,55000
7184,7000,1,41500
7185,7000,0,48000
7186,7000,0,48000
7187,7000,0,48000
7188,7000,0,48000
7189,5000,0,55000
7190,7000,0,48226
7191,7000,0,50000
7192,7000,0,50000
7193,11300,0,55000
7194,5000,0,55000
7195,5000,0,55000
7196,7000,0,50000
7197,7000,0,50000
7198,10000,0,55000
7199,12000,0,55000
7200,10000,0,55000
7201,25000,0,55000
7202,7000,0,50000
7203,12000,0,55000
7204,7000,0,50000
7205,7000,0,50000
7206,15000,0,55000
7207,10000,1,49000
7208,7000,1,44004
7209,7750,0,55000
7210,7000,0,51000
7211,7000,1,45000
7212,7000,0,51000
7213,7000,0,52000
7214,6000,0,55000
7215,7000,0,52000
7216,4800,0,55000
7217,12000,0,55000
7218,7000,0,52000
7219,7000,0,52000
7220,10500,0,55000
7221,7000,0,52000
7222,2200,0,55000
7223,7000,0,52000
7224,1275,0,55000
7225,7000,0,52800
7226,17000,0,55000
7227,13000,1,49000
7228,1000,0,55000
7229,7000,0,54000
7230,15000,0,55000
7231,7000,0,54000
7232,3000,0,55000
7233,7000,0,54008
7234,7000,1,49000
7235,10000,0,55000
7236,11000,0,55000
7237,10000,0,55000
7238,7000,0,85000
7239,5000,1,49000
7240,7000,0,89000
7241,9800,0,55000
7242,7500,0,55000
7243,7000,0,90000
7244,7000,0,90000
7245,7150,0,50000
7246,13000,0,55000
7247,7150,0,61200
7248,7000,0,55000
7249,3000,0,55000
7250,7175,0,85000
7251,7200,1,14400
7252,5000,0,55000
7253,7200,1,20800
7254,10500,0,55000
7255,7200,1,21600
7256,7200,1,22000
7257,7200,1,23000
7258,8000,0,55000
7259,7200,0,25000
7260,10000,0,55000
7261,10000,0,55000
7262,7200,1,25200
7263,14500,0,55000
7264,7200,0,27600
7265,7200,0,27600
7266,8000,1,49000
7267,6000,0,55000
7268,8000,0,55000
7269,7200,0,30000
7270,7200,1,30000
7271,13000,0,55000
7272,7200,1,31700
7273,7200,0,31944
7274,7200,0,32000
7275,7200,0,32004
7276,7200,0,32496
7277,5000,0,55000
7278,1000,0,55000
7279,7200,0,34000
7280,15000,1,49000
7281,7200,0,34099
7282,7200,0,35000
7283,7000,0,55000
7284,5500,0,55000
7285,10200,0,55000
7286,10000,0,55000
7287,2000,0,55000
7288,7200,0,35000
7289,7200,0,35004
7290,7200,1,31000
7291,7200,0,37000
7292,7200,0,37200
7293,7200,0,37245
7294,7200,0,38000
7295,5000,1,49000
7296,7200,0,38400
7297,7200,0,38896
7298,7200,0,40000
7299,7200,0,40000
7300,7000,0,55000
7301,12500,0,55000
7302,7200,0,40000
7303,2000,0,55000
7304,7200,0,41000
7305,4000,0,55000
7306,7200,0,42000
7307,18500,0,55000
7308,7200,0,42996
7309,8000,0,55000
7310,7200,0,43200
7311,6000,0,55000
7312,8500,0,55000
7313,7200,0,45000
7314,7200,0,45000
7315,7200,1,39000
7316,7200,0,48000
7317,7200,0,48000
7318,7200,0,48000
7319,14000,0,55000
7320,7200,0,48000
7321,7200,0,48000
7322,10000,1,49000
7323,7200,0,48000
7324,1600,0,55000
7325,7200,0,49920
7326,4000,0,55000
7327,7200,0,50000
7328,5000,1,49000
7329,7200,0,50000
7330,7200,0,50000
7331,7200,0,50004
7332,3600,0,55000
7333,20000,1,49000
7334,15000,0,55000
7335,7200,0,52000
7336,5275,0,55000
7337,7200,0,54600
7338,9600,0,55004
7339,7200,0,54990
7340,10500,0,55008
7341,7200,0,54996
7342,7200,0,55000
7343,7200,1,49700
7344,7200,1,50000
7345,7200,1,51000
7346,7200,0,59000
7347,16000,0,55152
7348,7200,0,60000
7349,4225,0,55200
7350,7200,0,60000
7351,7200,0,60000
7352,7200,0,60000
7353,6500,1,49200
7354,7200,0,60000
7355,8900,0,55200
7356,7200,0,60036
7357,7200,0,60675
7358,7200,0,61490
7359,2000,0,55200
7360,4000,0,55200
7361,7200,0,63000
7362,7200,0,64000
7363,6000,0,55316
7364,7200,0,67500
7365,11000,0,55400
7366,7200,1,62000
7367,7200,0,68400
7368,15250,1,49493
7369,7200,0,71604
7370,7200,0,75000
7371,3000,0,55500
7372,8000,0,55530
7373,3200,0,55530
7374,16000,1,49530
7375,7200,0,76668
7376,7200,0,80000
7377,7200,0,80500
7378,7200,0,84000
7379,11700,0,55600
7380,6500,0,55605
7381,12000,1,49635
7382,7875,0,55680
7383,7200,1,73000
7384,7200,0,88500
7385,3500,0,55800
7386,4000,0,55800
7387,3200,0,55800
7388,21825,0,55812
7389,7200,0,90000
7390,18200,0,55900
7391,2100,1,49963
7392,4800,1,49980
7393,7200,0,93000
7394,7200,0,105000
7395,10075,0,56000
7396,10250,0,56000
7397,7200,0,111000
7398,10000,0,56000
7399,7200,0,56000
7400,12250,0,56000
7401,7200,0,135000
7402,7250,0,62467
7403,6000,0,56000
7404,7250,0,80000
7405,2000,0,56000
7406,7300,0,26729
7407,13600,0,56000
7408,2000,0,56000
7409,19125,0,56000
7410,12800,1,50000
7411,9000,0,56000
7412,7300,0,37086
7413,15000,0,56000
7414,7300,0,41400
7415,10000,0,56000
7416,7300,0,45999
7417,7500,1,50000
7418,5000,0,56000
7419,12375,0,56000
7420,7300,0,50000
7421,5250,0,56000
7422,17400,0,56000
7423,7300,0,53600
7424,7300,0,96000
7425,6000,0,56000
7426,20000,0,56000
7427,7325,0,42000
7428,7350,1,12480
7429,7350,0,32500
7430,7350,0,33000
7431,7400,1,42000
7432,7400,1,43995
7433,5600,0,56000
7434,7400,0,57996
7435,7400,0,62000
7436,6000,0,56000
7437,7400,0,72000
7438,15000,0,56000
7439,7475,0,34359
7440,7500,1,12720
7441,3000,0,56000
7442,2000,0,56000
7443,4750,0,56000
7444,7500,1,20796
7445,5500,0,56000
7446,12000,0,56000
7447,7500,1,21000
7448,15000,0,56000
7449,7500,1,21360
7450,7500,1,21500
7451,7500,1,22596
7452,7500,1,23196
7453,7500,0,24996
7454,8000,0,56000
7455,7500,0,25000
7456,13000,0,56000
7457,7500,1,25200
7458,7500,0,26000
7459,10000,0,56000
7460,13750,0,56000
7461,7500,0,26400
7462,7500,0,27600
7463,7500,1,28128
7464,7500,0,30000
7465,7500,0,30000
7466,4500,0,56000
7467,12000,0,56000
7468,7500,0,30000
7469,7500,1,30000
7470,7500,1,30000
7471,7500,0,56000
7472,7500,0,30028
7473,7500,0,31200
7474,7500,0,31875
7475,7500,0,32000
7476,7500,1,34000
7477,10000,0,56004
7478,6000,0,56004
7479,6000,0,56004
7480,12000,0,56004
7481,2000,0,56004
7482,7500,1,34404
7483,20000,0,56004
7484,13000,0,56004
7485,10000,0,56004
7486,7500,0,34780
7487,7500,0,35000
7488,6000,1,50160
7489,3050,0,56160
7490,7500,0,36000
7491,7500,0,36000
7492,7500,1,30320
7493,6000,0,56368
7494,7500,0,36750
7495,12000,1,50400
7496,17300,0,56400
7497,5000,0,56400
7498,4000,0,56400
7499,7500,0,37676
7500,7500,0,38000
7501,7500,0,38000
7502,7500,0,38400
7503,7500,1,32400
7504,7500,0,39996
7505,7500,0,40000
7506,16000,0,56532
7507,20000,0,56533
7508,12000,0,56600
7509,7500,0,40000
7510,6500,0,56650
7511,20000,0,56655
7512,12000,0,56700
7513,6000,0,56700
7514,7500,0,40000
7515,7500,1,34000
7516,25000,0,56900
7517,12000,0,56902
7518,9575,0,56996
7519,7500,0,40906
7520,7500,0,42000
7521,8000,0,57000
7522,12875,0,57000
7523,2400,0,57000
7524,7500,0,42000
7525,7500,1,36000
7526,11425,0,57000
7527,7500,0,42500
7528,7500,1,37260
7529,13000,0,57000
7530,7500,0,44000
7531,5500,1,51000
7532,5950,0,57000
7533,7500,1,39000
7534,9000,0,57000
7535,14000,0,57000
7536,19725,0,57000
7537,7500,0,45000
7538,6000,0,57000
7539,12000,0,57000
7540,3200,0,57000
7541,7500,0,45450
7542,20000,0,57000
7543,7500,0,46800
7544,7500,0,47500
7545,9250,0,57000
7546,12000,0,57000
7547,7500,0,48000
7548,7500,1,42000
7549,7500,0,48000
7550,4200,0,57000
7551,8000,0,57000
7552,14000,0,57000
7553,18000,0,57000
7554,7500,0,49000
7555,11200,0,57000
7556,7500,1,43000
7557,7500,1,44000
7558,7500,0,50000
7559,17500,0,57000
7560,7500,1,44000
7561,7500,0,50000
7562,7500,1,44000
7563,7500,1,44000
7564,12000,1,51000
7565,7500,0,50000
7566,7000,0,57000
7567,12000,0,57000
7568,7500,0,50000
7569,7000,1,51000
7570,7500,0,57000
7571,7500,1,44400
7572,7500,0,57000
7573,7500,0,50663
7574,13000,1,51000
7575,7500,0,51000
7576,11400,0,57000
7577,7500,0,52000
7578,7500,0,53000
7579,7500,0,55000
7580,7500,0,55000
7581,2500,0,57000
7582,9000,0,57000
7583,7500,0,55000
7584,5500,0,57000
7585,4200,0,57000
7586,7500,0,55000
7587,900,0,57000
7588,25000,0,57000
7589,7250,0,57000
7590,6000,0,57006
7591,7500,0,57000
7592,7500,0,57600
7593,1600,0,57068
7594,25000,0,57120
7595,17450,0,57188
7596,8000,0,57192
7597,7500,0,59000
7598,7500,1,53000
7599,8000,0,57200
7600,7500,0,57200
7601,2400,0,57200
7602,7000,0,57200
7603,7500,0,60000
7604,9000,0,57204
7605,7500,0,60000
7606,7500,0,60000
7607,8475,0,57400
7608,10500,0,57400
7609,4000,0,57431
7610,7500,0,60000
7611,14075,0,57468
7612,7500,0,60000
7613,4000,0,57500
7614,7500,0,60000
7615,7500,0,61000
7616,7500,0,64000
7617,7750,0,57500
7618,13000,1,51500
7619,7500,0,66000
7620,7500,0,67000
7621,9000,0,57504
7622,10000,0,57504
7623,3500,0,57550
7624,21000,0,57564
7625,7500,0,67500
7626,7500,0,68000
7627,7500,0,68000
7628,10500,0,57600
7629,1800,0,57600
7630,10000,0,57600
7631,6500,0,57600
7632,1500,0,57600
7633,4800,1,51600
7634,3300,0,57600
7635,7500,1,62844
7636,6000,0,57600
7637,7500,0,69996
7638,7500,1,64000
7639,6000,0,57600
7640,4000,0,57600
7641,5000,0,57600
7642,7500,0,72000
7643,7500,0,72000
7644,7500,0,75000
7645,7500,0,75000
7646,7000,0,57600
7647,10000,0,57600
7648,7500,1,58650
7649,7500,0,79992
7650,10000,0,57664
7651,7500,1,74004
7652,3500,0,57700
7653,13500,0,57700
7654,7500,1,76500
7655,7000,0,57738
7656,2500,0,57744
7657,7500,0,87000
7658,7500,0,90000
7659,7500,1,66300
7660,7500,0,90000
7661,4000,0,57850
7662,20000,0,57860
7663,4850,0,57900
7664,7500,1,79500
7665,21250,0,57996
7666,7500,0,100300
7667,8800,0,57996
7668,7500,0,115275
7669,7500,0,116600
7670,2500,0,57996
7671,7500,1,108000
7672,2400,0,57996
7673,7500,0,125000
7674,6500,1,51996
7675,7500,0,230000
7676,31300,0,58000
7677,7525,0,50000
7678,7550,1,20400
7679,7200,0,58000
7680,15700,0,58000
7681,11000,0,58000
7682,7550,0,70000
7683,7550,1,56950
7684,7575,0,54000
7685,20000,0,58000
7686,11600,0,58000
7687,14825,1,52000
7688,7600,0,41412
7689,7600,1,39000
7690,7600,1,49000
7691,7600,0,60000
7692,7600,0,67000
7693,7000,0,58000
7694,7600,1,61680
7695,6000,0,58000
7696,3000,0,58000
7697,4500,0,58000
7698,7600,0,76554
7699,7650,0,57000
7700,3000,0,58000
7701,7675,0,65000
7702,7700,1,23400
7703,5000,1,52000
7704,7700,1,24000
7705,8000,0,58000
7706,4000,0,58000
7707,7700,1,29772
7708,10000,0,58000
7709,11050,0,58000
7710,8500,0,58000
7711,7700,0,96408
7712,7750,1,19680
7713,7750,1,24000
7714,8000,0,58000
7715,7750,1,24000
7716,6400,0,58000
7717,7750,1,26000
7718,17500,0,58000
7719,7750,0,26000
7720,15000,0,58000
7721,5000,0,58000
7722,5000,0,58000
7723,7750,0,29760
7724,7750,1,29000
7725,9600,0,58000
7726,10400,0,58000
7727,5000,1,52000
7728,7750,0,48000
7729,7750,0,49000
7730,7750,1,100000
7731,2200,0,58000
7732,7800,0,33000
7733,3500,0,58000
7734,7800,1,33000
7735,7800,1,33600
7736,17000,0,58000
